日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶)
2020/1/3,62.97,67.95,69.72
2020/1/2,61.14,65.41,67.43
2019/12/31,61.11,64.99,67.48
2019/12/30,61.63,68.48,69.94
2019/12/27,61.73,67.29,68.91
2019/12/26,61.69,67.29,69.27
2019/12/25,N/A,66.71,N/A
2019/12/24,61.14,66.59,69.27
2019/12/23,60.46,66.02,67.67
2019/12/20,60.38,65.58,68.76
2019/12/19,61.25,65.76,69.47
2019/12/18,60.88,65.54,69.21
2019/12/17,60.83,65.02,68.75
2019/12/16,60.16,64.76,67.78
2019/12/13,60.06,64.63,67.77
2019/12/12,59.13,63.69,66.76
2019/12/11,58.69,62.95,65.89
2019/12/10,59.17,63.23,66.21
2019/12/9,58.94,63.14,66.28
2019/12/6,59.15,63.23,66.73
2019/12/5,58.37,62.44,65.33
2019/12/4,58.41,61.96,65.59
2019/12/3,56.10,60.13,63.04
2019/12/2,55.92,59.80,62.63
2019/11/29,N/A,60.19,64.49
2019/11/28,N/A,63.45,64.67
2019/11/27,58.07,63.07,65.29
2019/11/26,58.20,63.08,65.08
2019/11/25,57.74,62.52,64.75
2019/11/22,57.63,62.78,65.03
2019/11/21,58.31,62.87,65.41
2019/11/20,56.66,61.35,63.60
2019/11/19,54.88,59.45,61.41
2019/11/18,56.77,60.90,63.05
2019/11/15,57.49,61.96,63.30
2019/11/14,56.52,61.12,62.35
2019/11/13,56.83,61.40,62.65
2019/11/12,56.62,60.80,61.74
2019/11/11,56.56,60.65,62.13
2019/11/8,56.97,61.00,62.75
2019/11/7,56.86,60.58,62.31
2019/11/6,56.10,60.02,61.77
2019/11/5,56.99,61.07,62.80
2019/11/4,56.28,60.31,62.00
2019/11/1,55.99,60.08,61.45
2019/10/31,53.97,58.41,59.51
2019/10/30,54.80,60.09,59.97
2019/10/29,55.29,60.86,60.77
2019/10/28,55.55,60.78,60.75
2019/10/25,56.49,61.27,62.23
2019/10/24,56.08,60.77,61.77
2019/10/23,55.85,60.26,61.25
2019/10/22,54.16,58.75,59.80
2019/10/21,53.23,58.39,59.31
2019/10/18,53.70,58.70,59.78
2019/10/17,53.84,59.46,60.37
2019/10/16,53.37,58.59,59.00
2019/10/15,52.76,58.51,58.79
2019/10/14,53.52,58.18,59.22
2019/10/11,54.71,59.65,60.67
2019/10/10,53.52,58.55,59.96
2019/10/9,52.58,56.60,58.06
2019/10/8,52.59,57.08,57.91
2019/10/7,52.71,57.94,58.73
2019/10/4,52.79,57.46,59.08
2019/10/3,52.36,56.76,58.35
2019/10/2,52.62,56.75,58.04
2019/10/1,53.55,58.21,60.09
2019/9/30,54.04,59.55,61.34
2019/9/27,55.90,61.00,62.06
2019/9/26,56.22,62.01,63.35
2019/9/25,56.32,61.78,62.94
2019/9/24,57.17,61.71,62.96
2019/9/23,58.64,63.46,64.74
2019/9/20,57.87,63.70,64.60
2019/9/19,58.14,64.58,64.83
2019/9/18,58.14,62.28,63.88
2019/9/17,59.21,62.79,64.14
2019/9/16,63.05,66.52,68.99
2019/9/13,54.71,58.31,61.18
2019/9/12,55.08,58.30,61.26
2019/9/11,55.61,59.06,61.84
2019/9/10,57.32,61.17,63.91
2019/9/9,57.83,61.08,64.08
2019/9/6,56.40,59.78,62.12
2019/9/5,56.28,58.87,61.50
2019/9/4,56.17,58.41,60.75
2019/9/3,53.86,56.46,58.52
2019/9/2,N/A,57.07,58.94
2019/8/30,55.02,58.88,61.12
2019/8/29,56.62,60.12,60.95
2019/8/28,55.71,59.68,60.32
2019/8/27,54.94,59.49,59.91
2019/8/26,53.51,58.09,58.99
2019/8/23,54.05,58.63,58.99
2019/8/22,55.28,59.63,59.98
2019/8/21,55.60,60.27,60.44
2019/8/20,56.13,59.38,59.65
2019/8/19,56.19,58.89,60.11
2019/8/16,54.78,57.71,59.09
2019/8/15,54.46,57.48,57.62
2019/8/14,55.11,57.91,58.23
2019/8/13,57.00,59.64,59.89
2019/8/12,54.93,57.57,57.18
2019/8/9,54.36,57.73,57.37
2019/8/8,52.55,56.66,56.29
2019/8/7,51.09,56.71,56.39
2019/8/6,53.55,57.30,57.64
2019/8/5,54.58,58.15,58.54
2019/8/2,55.62,60.37,61.02
2019/8/1,53.59,59.50,60.14
2019/7/31,58.48,63.07,63.99
2019/7/30,58.04,63.97,63.31
2019/7/29,56.85,63.31,62.82
2019/7/26,56.03,62.76,62.70
2019/7/25,55.85,62.76,63.23
2019/7/24,55.87,62.48,62.95
2019/7/23,56.55,63.13,63.86
2019/7/22,55.84,61.99,62.34
2019/7/19,55.39,61.29,61.27
2019/7/18,55.05,61.03,61.39
2019/7/17,56.47,61.95,63.04
2019/7/16,57.41,62.67,63.63
2019/7/15,59.27,64.67,66.44
2019/7/12,59.96,65.10,66.67
2019/7/11,59.90,65.07,67.38
2019/7/10,60.25,65.48,67.49
2019/7/9,57.54,63.36,65.07
2019/7/8,57.32,62.45,64.25
2019/7/5,N/A,62.67,64.53
2019/7/4,N/A,61.54,63.51
2019/7/3,57.03,61.90,64.19
2019/7/2,55.97,61.14,62.56
2019/7/1,58.88,63.09,65.16
2019/6/28,58.17,63.57,67.28
2019/6/27,59.15,64.20,66.88
2019/6/26,59.14,63.91,66.62
2019/6/25,57.60,63.77,66.69
2019/6/24,57.68,62.81,65.63
2019/6/21,57.30,63.29,65.92
2019/6/20,56.83,63.10,66.23
2019/6/19,53.69,60.41,63.20
2019/6/18,53.81,60.08,63.03
2019/6/17,51.89,58.77,61.88
2019/6/14,52.42,59.63,63.00
2019/6/13,52.33,59.01,62.78
2019/6/12,51.08,58.03,60.70
2019/6/11,53.25,59.76,62.86
2019/6/10,53.28,60.31,63.71
2019/6/7,53.90,60.86,64.58
2019/6/6,52.54,59.46,64.08
2019/6/5,51.52,57.89,62.13
2019/6/4,53.45,59.45,63.28
2019/6/3,53.20,59.53,62.99
2019/5/31,53.44,61.01,66.44
2019/5/30,56.42,64.67,68.86
2019/5/29,58.79,67.43,71.61
2019/5/28,58.86,67.64,70.37
2019/5/27,N/A,67.60,N/A
2019/5/24,58.39,66.24,68.85
2019/5/23,57.62,65.65,68.75
2019/5/22,61.37,69.47,71.76
2019/5/21,62.97,70.79,72.85
2019/5/20,63.07,71.10,72.75
2019/5/17,62.72,71.17,73.61
2019/5/16,62.88,71.95,74.40
2019/5/15,61.98,70.80,72.86
2019/5/14,61.77,69.59,72.02
2019/5/13,60.92,68.95,71.45
2019/5/10,61.60,69.49,71.44
2019/5/9,61.53,68.47,70.58
2019/5/8,62.08,68.79,70.74
2019/5/7,61.36,69.56,71.23
2019/5/6,62.25,69.95,71.41
2019/5/3,61.93,70.12,71.41
2019/5/2,61.70,69.97,70.96
2019/5/1,63.50,71.23,72.38
2019/4/30,63.78,70.78,72.73
2019/4/29,63.36,71.85,71.33
2019/4/26,63.24,74.45,71.28
2019/4/25,65.18,73.41,74.10
2019/4/24,65.93,73.55,73.52
2019/4/23,66.19,73.55,74.17
2019/4/22,65.61,73.01,73.22
2019/4/18,63.97,71.33,70.87
2019/4/17,63.69,70.86,71.00
2019/4/16,63.96,71.31,71.56
2019/4/15,63.38,70.45,71.20
2019/4/12,63.81,70.33,71.54
2019/4/11,63.56,70.06,71.03
2019/4/10,64.57,70.53,71.76
2019/4/9,64.00,70.12,71.15
2019/4/8,64.32,70.46,71.35
2019/4/5,63.05,69.85,70.50
2019/4/4,62.07,69.04,69.58
2019/4/3,62.41,68.90,69.48
2019/4/2,62.48,68.93,69.64
2019/4/1,61.54,68.61,69.39
2019/3/29,60.14,68.39,68.38
2019/3/28,59.24,67.30,66.99
2019/3/27,59.34,67.12,67.10
2019/3/26,59.82,67.35,67.55
2019/3/25,58.66,67.19,67.66
2019/3/22,58.82,66.92,66.91
2019/3/21,59.93,67.64,68.00
2019/3/20,60.07,68.30,68.46
2019/3/19,59.07,67.60,67.29
2019/3/18,59.04,67.33,67.07
2019/3/15,58.46,67.23,66.42
2019/3/14,58.54,67.34,66.13
2019/3/13,58.22,67.87,66.40
2019/3/12,56.84,67.12,65.63
2019/3/11,56.74,67.15,65.65
2019/3/8,55.72,66.05,64.46
2019/3/7,56.55,66.36,65.03
2019/3/6,56.17,66.12,64.85
2019/3/5,56.50,66.49,64.14
2019/3/4,56.55,65.53,64.25
2019/3/1,55.71,65.12,63.69
2019/2/28,57.16,66.12,65.33
2019/2/27,56.87,66.48,65.52
2019/2/26,55.35,65.56,64.85
2019/2/25,55.29,64.87,63.89
2019/2/22,56.98,67.25,66.81
2019/2/21,56.90,67.18,66.75
2019/2/20,56.85,67.27,66.98
2019/2/19,56.07,66.17,66.08
2019/2/18,N/A,66.29,66.31
2019/2/15,55.53,66.26,66.03
2019/2/14,54.35,65.07,64.63
2019/2/13,53.79,64.05,63.27
2019/2/12,53.09,63.06,62.87
2019/2/11,52.38,61.59,61.49
2019/2/8,52.70,62.15,61.72
2019/2/7,52.63,61.64,61.28
2019/2/6,53.89,62.70,62.26
2019/2/5,53.64,62.18,61.65
2019/2/4,54.52,62.80,62.67
2019/2/1,55.24,62.75,62.57
2019/1/31,53.79,62.10,62.51
2019/1/30,54.13,61.63,61.55
2019/1/29,53.02,60.98,61.02
2019/1/28,51.74,59.68,59.93
2019/1/25,53.48,61.29,61.69
2019/1/24,52.84,60.70,61.22
2019/1/23,52.39,60.41,61.02
2019/1/22,52.54,60.82,61.30
2019/1/21,53.56,61.99,62.70
2019/1/18,53.55,62.01,62.17
2019/1/17,51.78,60.42,60.24
2019/1/16,52.03,60.18,60.09
2019/1/15,51.75,59.63,59.15
2019/1/14,50.26,58.33,57.75
2019/1/11,51.39,59.49,59.07
2019/1/10,52.37,60.14,60.49
2019/1/9,52.14,60.00,60.13
2019/1/8,49.53,57.49,57.54
2019/1/7,48.22,56.26,56.37
2019/1/4,47.71,55.57,55.86
2019/1/3,46.87,54.68,54.26
2019/1/2,46.26,53.26,52.83
2018/12/31,N/A,53.01,N/A
2018/12/28,45.10,51.23,50.56
2018/12/27,44.43,52.27,51.64
2018/12/26,45.99,53.09,52.52
2018/12/25,N/A,49.32,N/A
2018/12/24,42.25,48.81,50.78
2018/12/21,45.33,52.08,51.59
2018/12/20,45.59,53.38,52.79
2018/12/19,47.91,54.63,54.50
2018/12/18,46.07,54.42,54.49
2018/12/17,49.75,57.35,56.93
2018/12/14,51.21,58.42,58.55
2018/12/13,52.64,60.00,60.18
2018/12/12,50.99,58.60,59.13
2018/12/11,51.60,58.53,59.44
2018/12/10,51.02,57.79,59.40
2018/12/7,52.71,59.40,60.48
2018/12/6,51.49,58.22,58.12
2018/12/5,52.59,59.60,60.46
2018/12/4,53.16,60.14,60.78
2018/12/3,52.93,60.69,60.98
2018/11/30,50.73,57.37,57.51
2018/11/29,51.41,58.86,58.05
2018/11/28,50.01,58.30,57.42
2018/11/27,51.26,59.62,59.62
2018/11/26,51.36,59.19,59.36
2018/11/23,50.37,58.10,58.03
2018/11/22,53.97,61.54,60.95
2018/11/21,54.38,62.48,61.90
2018/11/20,53.34,61.47,60.55
2018/11/19,57.11,65.79,65.03
2018/11/16,56.44,65.33,64.92
2018/11/15,56.40,65.15,65.18
2018/11/14,56.11,64.47,64.22
2018/11/13,55.58,64.16,64.04
2018/11/12,59.80,67.84,68.14
2018/11/9,60.14,68.67,69.13
2018/11/8,60.66,69.45,68.58
2018/11/7,61.64,70.60,70.65
2018/11/6,62.11,70.19,70.75
2018/11/5,62.94,72.13,72.15
2018/11/2,63.07,71.20,71.22
2018/11/1,63.62,71.32,71.29
2018/10/31,65.26,73.87,74.64
2018/10/30,66.13,74.88,75.79
2018/10/29,66.95,75.52,77.19
2018/10/26,67.53,76.14,77.95
2018/10/25,67.15,74.96,76.90
2018/10/24,66.46,74.42,76.28
2018/10/23,66.44,74.63,77.39
2018/10/22,69.20,78.23,80.60
2018/10/19,69.11,77.89,80.12
2018/10/18,68.58,77.29,80.03
2018/10/17,69.58,78.24,80.20
2018/10/16,71.88,79.70,81.60
2018/10/15,71.79,78.62,80.89
2018/10/12,71.36,78.33,80.39
2018/10/11,70.92,78.69,80.86
2018/10/10,73.13,80.41,82.69
2018/10/9,74.90,82.74,85.17
2018/10/8,74.22,81.92,84.30
2018/10/5,74.21,82.30,84.36
2018/10/4,74.39,82.74,85.19
2018/10/3,76.35,83.93,86.47
2018/10/2,75.11,82.43,85.11
2018/10/1,75.32,82.76,85.39
2018/9/28,73.11,81.13,82.71
2018/9/27,72.13,79.74,81.64
2018/9/26,71.84,79.69,82.06
2018/9/25,73.02,79.15,81.36
2018/9/24,72.85,79.15,81.50
2018/9/21,70.75,76.58,78.83
2018/9/20,70.72,76.53,79.02
2018/9/19,71.03,77.30,79.66
2018/9/18,69.82,76.62,79.31
2018/9/17,68.81,75.66,77.84
2018/9/14,68.93,75.83,77.88
2018/9/13,68.55,76.20,77.87
2018/9/12,70.32,77.37,79.73
2018/9/11,69.24,77.47,79.22
2018/9/10,67.50,75.17,76.84
2018/9/7,67.68,74.56,75.96
2018/9/6,67.76,74.48,75.91
2018/9/5,68.64,74.99,76.51
2018/9/4,69.77,75.77,77.00
2018/9/3,70.20,75.96,77.49
2018/8/31,69.80,75.74,77.66
2018/8/30,70.25,75.67,77.77
2018/8/29,69.51,74.27,77.31
2018/8/28,68.53,75.00,75.90
2018/8/27,68.87,74.29,76.26
2018/8/24,68.72,74.07,75.60
2018/8/23,67.83,73.09,74.74
2018/8/22,67.86,71.17,74.88
2018/8/21,67.35,70.99,72.74
2018/8/20,66.43,70.79,72.07
2018/8/17,65.91,70.22,71.76
2018/8/16,65.46,69.55,71.31
2018/8/15,65.01,70.55,70.73
2018/8/14,67.04,72.81,72.20
2018/8/13,67.20,72.23,72.79
2018/8/10,67.63,70.44,72.93
2018/8/9,66.81,73.25,71.93
2018/8/8,66.94,73.25,72.21
2018/8/7,69.17,72.11,74.47
2018/8/6,69.01,72.11,73.63
2018/8/3,68.49,71.85,73.33
2018/8/2,68.96,71.15,73.33
2018/8/1,67.66,72.30,72.43
2018/7/31,68.76,73.63,74.04
2018/7/30,70.13,73.38,75.47
2018/7/27,68.69,73.38,74.33
2018/7/26,69.61,73.44,74.31
2018/7/25,69.30,72.53,74.33
2018/7/24,68.52,71.58,73.65
2018/7/23,67.89,71.43,72.90
2018/7/20,70.46,71.48,72.97
2018/7/19,69.46,70.39,72.54
2018/7/18,68.76,69.59,73.00
2018/7/17,68.08,70.41,71.63
2018/7/16,68.06,72.98,71.91
2018/7/13,71.01,71.53,74.82
2018/7/12,70.33,72.54,74.39
2018/7/11,70.38,74.69,74.00
2018/7/10,74.11,76.03,78.83
2018/7/9,73.85,74.73,78.17
2018/7/6,73.80,74.17,77.10
2018/7/5,72.94,74.83,77.50
2018/7/4,74.14,75.03,78.24
2018/7/3,74.14,74.87,77.84
2018/7/2,73.94,75.58,77.42
2018/6/29,74.15,75.83,79.21
2018/6/28,73.45,75.13,77.46
2018/6/27,72.76,74.34,77.19
2018/6/26,70.53,72.98,76.53
2018/6/25,68.08,72.74,74.79
2018/6/22,68.58,71.73,75.78
2018/6/21,65.54,71.22,73.05
2018/6/20,66.22,72.68,74.19
2018/6/19,65.07,71.98,74.89
2018/6/18,65.85,70.92,75.33
2018/6/15,65.06,74.30,73.04
2018/6/14,66.89,74.30,75.93
2018/6/13,66.64,73.38,74.89
2018/6/12,66.36,74.76,75.45
2018/6/11,66.10,74.38,76.36
2018/6/8,65.74,74.79,76.36
2018/6/7,65.95,73.54,77.29
2018/6/6,64.73,73.73,75.73
2018/6/5,65.54,73.58,75.02
2018/6/4,64.94,74.39,75.41
2018/6/1,65.81,75.04,76.57
2018/5/31,67.04,75.43,77.62
2018/5/30,68.21,73.53,77.71
2018/5/29,66.73,73.18,75.38
2018/5/28,67.02,73.18,75.29
2018/5/25,67.88,75.73,76.13
2018/5/24,70.71,77.03,78.78
2018/5/23,71.84,76.58,79.70
2018/5/22,72.13,77.27,79.37
2018/5/21,72.48,76.43,79.49
2018/5/18,71.28,77.03,78.62
2018/5/17,71.49,76.80,79.48
2018/5/16,71.49,75.10,79.25
2018/5/15,71.31,75.35,78.05
2018/5/14,70.96,73.75,78.39
2018/5/11,70.70,73.65,77.30
2018/5/10,71.36,73.68,77.20
2018/5/9,71.14,69.93,77.02
2018/5/8,69.06,70.06,75.82
2018/5/7,70.73,70.18,75.53
2018/5/4,69.72,70.13,74.85
2018/5/3,68.43,70.20,73.62
2018/5/2,67.93,70.08,73.08
2018/5/1,67.25,70.73,73.43
2018/4/30,68.57,70.73,74.86
2018/4/27,68.10,71.15,73.85
2018/4/26,68.19,71.36,74.10
2018/4/25,68.05,70.79,73.54
2018/4/24,67.65,71.67,73.40
2018/4/23,68.59,70.56,74.58
2018/4/20,68.38,70.84,73.65
2018/4/19,68.29,71.00,73.68
2018/4/18,68.47,69.20,73.92
2018/4/17,66.52,68.46,71.87
2018/4/16,66.22,68.40,71.82
2018/4/13,67.39,68.91,72.85
2018/4/12,67.07,68.97,72.23
2018/4/11,66.82,67.83,72.05
2018/4/10,65.51,66.74,71.01
2018/4/9,63.42,64.67,68.51
2018/4/6,62.06,65.34,66.87
2018/4/5,63.54,65.21,68.35
2018/4/4,63.37,63.85,67.98
2018/4/3,63.51,64.83,67.96
2018/4/2,63.01,66.50,67.10
2018/3/30,64.94,66.25,69.20
2018/3/29,64.94,66.25,69.20
2018/3/28,64.38,66.45,68.85
2018/3/27,65.25,67.03,68.91
2018/3/26,65.55,67.09,69.54
2018/3/23,65.83,66.09,69.89
2018/3/22,64.20,66.01,68.47
2018/3/21,65.12,64.58,69.23
2018/3/20,63.40,63.47,66.92
2018/3/19,62.06,62.91,65.51
2018/3/16,62.34,62.29,65.48
2018/3/15,61.19,61.75,64.52
2018/3/14,60.96,61.46,64.51
2018/3/13,60.71,61.55,64.51
2018/3/12,61.36,61.52,64.74
2018/3/9,62.04,60.46,65.33
2018/3/8,60.12,60.66,63.59
2018/3/7,61.15,61.50,64.34
2018/3/6,62.60,61.90,65.37
2018/3/5,62.57,61.44,65.47
2018/3/2,61.25,60.25,64.41
2018/3/1,60.99,61.57,64.02
2018/2/28,61.64,63.29,64.47
2018/2/27,63.01,64.13,66.33
2018/2/26,63.91,63.95,67.29
2018/2/23,63.48,62.88,67.10
2018/2/22,62.72,61.85,66.04
2018/2/21,61.63,61.61,64.94
2018/2/20,61.90,62.15,64.80
2018/2/16,61.68,61.91,64.82
2018/2/15,61.34,61.91,64.30
2018/2/14,60.60,59.13,64.20
2018/2/13,59.19,59.11,62.31
2018/2/12,59.29,60.92,62.51
2018/2/9,59.20,61.30,62.42
2018/2/8,61.15,62.21,64.14
2018/2/7,61.79,63.81,65.36
2018/2/6,63.39,64.21,67.17
2018/2/5,64.15,65.19,66.84
2018/2/2,65.45,66.78,68.03
2018/2/1,65.80,66.35,69.94
2018/1/31,64.73,65.75,68.88
2018/1/30,64.50,66.15,68.02
2018/1/29,65.56,67.32,69.17
2018/1/26,66.14,67.41,70.31
2018/1/25,65.61,67.63,69.86
2018/1/24,65.71,66.76,70.40
2018/1/23,64.52,66.56,69.63
2018/1/22,63.49,65.78,69.14
2018/1/19,63.37,65.80,68.68
2018/1/18,63.95,66.31,69.13
2018/1/17,63.97,66.06,69.40
2018/1/16,63.73,66.84,69.32
2018/1/15,64.30,66.29,70.08
2018/1/12,64.30,66.29,70.08
2018/1/11,63.80,66.41,69.34
2018/1/10,63.57,66.31,69.32
2018/1/9,62.96,65.16,69.42
2018/1/8,61.73,64.90,68.24
2018/1/5,61.44,64.79,68.07
2018/1/4,62.01,65.26,68.36
2018/1/3,61.63,64.05,68.29
2018/1/2,60.37,64.12,66.68
2017/12/29,58.42,62.21,64.70
2017/12/28,58.42,62.21,64.70
2017/12/27,58.42,62.21,64.70
2017/12/26,58.42,62.21,64.70
2017/12/25,58.42,62.21,64.70
2017/12/22,58.42,62.21,64.70
2017/12/21,58.33,61.75,64.50
2017/12/20,58.02,61.30,64.32
2017/12/19,57.46,61.04,63.97
2017/12/18,57.16,61.29,63.56
2017/12/15,57.30,61.03,63.83
2017/12/14,57.04,59.99,64.04
2017/12/13,56.60,61.33,63.29
2017/12/12,57.14,62.22,64.84
2017/12/11,57.99,60.96,65.12
2017/12/8,57.36,60.17,63.66
2017/12/7,56.69,59.45,62.31
2017/12/6,55.96,60.28,61.30
2017/12/5,57.62,59.95,62.60
2017/12/4,57.47,60.71,62.40
2017/12/1,58.36,60.57,63.67
2017/11/30,57.40,60.86,62.78
2017/11/29,57.30,60.60,62.72
2017/11/28,57.99,60.74,63.08
2017/11/27,58.11,61.39,63.47
2017/11/24,58.85,61.10,63.48
2017/11/23,57.97,60.79,63.14
2017/11/22,57.97,60.79,63.14
2017/11/21,56.72,60.47,62.42
2017/11/20,56.09,60.24,62.00
2017/11/17,56.55,59.27,62.32
2017/11/16,55.14,59.65,61.07
2017/11/15,55.33,59.62,61.57
2017/11/14,55.70,61.27,61.00
2017/11/13,56.76,61.58,62.82
2017/11/10,56.74,62.05,63.49
2017/11/9,57.17,61.52,63.62
2017/11/8,56.81,61.70,63.45
2017/11/7,57.20,61.90,63.63
2017/11/6,57.35,60.40,64.06
2017/11/3,55.64,59.07,62.07
2017/11/2,54.54,58.52,60.70
2017/11/1,54.30,59.41,60.49
2017/10/31,54.38,58.79,60.96
2017/10/30,54.15,58.60,60.56
2017/10/27,53.90,57.19,60.30
2017/10/26,52.64,56.28,59.26
2017/10/25,51.88,56.03,58.23
2017/10/24,52.29,55.12,58.13
2017/10/23,51.72,55.54,57.35
2017/10/20,51.47,54.73,58.17
2017/10/19,51.29,55.63,57.55
2017/10/18,52.04,56.29,58.47
2017/10/17,51.88,56.22,58.17
2017/10/16,51.87,55.97,57.89
2017/10/13,51.45,55.53,57.07
2017/10/12,50.60,55.02,56.29
2017/10/11,51.30,54.95,56.57
2017/10/10,50.92,54.16,56.53
2017/10/9,49.58,53.41,55.65
2017/10/6,49.29,55.10,55.72
2017/10/5,50.79,54.62,57.12
2017/10/4,49.98,53.97,55.79
2017/10/3,50.42,54.58,55.75
2017/10/2,50.58,55.12,55.97
2017/9/29,51.67,55.82,56.53
2017/9/28,51.56,56.74,57.35
2017/9/27,52.14,56.44,57.52
2017/9/26,51.88,56.97,57.94
2017/9/25,51.92,55.59,58.86
2017/9/22,50.31,54.98,56.64
2017/9/21,50.20,54.66,55.98
2017/9/20,50.41,54.17,55.68
2017/9/19,49.48,54.21,54.90
2017/9/18,49.91,54.35,55.08
2017/9/15,49.89,54.21,55.30
2017/9/14,49.89,53.77,55.09
2017/9/13,49.30,53.05,54.90
2017/9/12,48.23,52.12,54.10
2017/9/11,48.07,52.25,53.76
2017/9/8,47.48,53.18,53.58
2017/9/7,49.09,53.18,54.27
2017/9/6,49.16,52.40,53.83
2017/9/5,48.66,51.15,52.90
2017/9/4,47.29,50.86,52.43
2017/9/1,47.29,50.86,52.43
2017/8/31,47.23,49.67,52.47
2017/8/30,45.96,50.10,50.31
2017/8/29,46.44,50.23,51.35
2017/8/28,46.57,50.77,51.32
2017/8/25,47.62,50.77,51.70
2017/8/24,47.23,50.85,51.52
2017/8/23,48.26,49.93,51.83
2017/8/22,47.64,50.19,51.14
2017/8/21,47.37,50.94,51.24
2017/8/18,48.51,49.36,52.47
2017/8/17,47.09,50.36,50.34
2017/8/16,46.78,49.75,49.94
2017/8/15,47.55,49.45,50.52
2017/8/14,47.59,50.29,50.31
2017/8/11,48.82,49.90,51.75
2017/8/10,48.59,51.57,51.43
2017/8/9,49.56,50.90,52.34
2017/8/8,49.17,51.23,51.48
2017/8/7,49.39,50.46,51.83
2017/8/4,49.58,50.26,51.90
2017/8/3,49.03,51.10,51.43
2017/8/2,49.59,50.34,51.84
2017/8/1,49.16,51.39,51.31
2017/7/31,50.17,51.09,52.18
2017/7/28,49.71,50.16,51.68
2017/7/27,49.04,49.33,50.98
2017/7/26,48.75,49.07,50.43
2017/7/25,47.77,47.69,50.31
2017/7/24,46.19,46.81,48.19
2017/7/21,45.62,48.15,47.39
2017/7/20,46.79,48.33,48.74
2017/7/19,47.12,47.74,49.12
2017/7/18,46.40,47.33,48.16
2017/7/17,46.02,47.54,47.76
2017/7/14,46.54,47.35,48.55
2017/7/13,46.08,46.00,47.85
2017/7/12,45.49,46.85,47.04
2017/7/11,45.04,45.41,47.52
2017/7/10,44.40,44.97,46.50
2017/7/7,44.23,45.70,46.50
2017/7/6,45.52,47.04,47.56
2017/7/5,45.13,47.85,47.79
2017/7/4,47.07,47.59,49.10
2017/7/3,47.07,47.59,49.10
2017/6/30,46.04,46.60,48.23
2017/6/29,44.93,46.35,46.83
2017/6/28,44.74,45.38,46.99
2017/6/27,44.24,45.06,45.77
2017/6/26,43.38,44.15,45.43
2017/6/23,42.81,44.15,45.14
2017/6/22,42.54,43.64,44.74
2017/6/21,42.31,44.39,44.23
2017/6/20,43.23,45.57,45.18
2017/6/19,44.20,45.97,46.30
2017/6/16,44.74,45.83,46.64
2017/6/15,44.46,45.63,46.00
2017/6/14,44.73,46.94,46.23
2017/6/13,46.46,47.22,47.43
2017/6/12,46.08,47.09,47.44
2017/6/9,45.83,45.99,47.45
2017/6/8,45.64,47.05,47.15
2017/6/7,45.72,48.39,47.43
2017/6/6,48.19,47.79,49.18
2017/6/5,47.40,48.64,48.80
2017/6/2,47.66,47.86,49.32
2017/6/1,48.36,49.72,49.75
2017/5/31,48.32,49.48,50.08
2017/5/30,49.66,50.36,51.30
2017/5/26,49.80,50.28,51.75
2017/5/25,48.65,52.24,50.85
2017/5/24,51.11,53.06,53.39
2017/5/23,51.17,52.09,53.67
2017/5/22,50.73,52.77,53.31
2017/5/19,50.33,52.04,53.35
2017/5/18,49.35,50.91,51.93
2017/5/17,49.07,50.47,51.43
2017/5/16,48.66,50.90,50.75
2017/5/15,48.85,50.84,51.28
2017/5/12,47.84,49.50,50.24
2017/5/11,47.83,49.69,50.21
2017/5/10,47.33,48.06,49.68
2017/5/9,45.88,48.34,48.24
2017/5/8,46.43,47.89,48.77
2017/5/5,46.22,47.59,48.91
2017/5/4,45.52,49.38,47.76
2017/5/3,47.82,49.85,49.93
2017/5/2,47.66,50.60,50.38
2017/5/1,48.84,50.19,50.75
2017/4/28,49.33,50.19,50.86
2017/4/27,48.97,49.87,50.81
2017/4/26,49.62,50.57,51.10
2017/4/25,49.21,50.31,51.41
2017/4/24,48.88,51.01,51.12
2017/4/21,49.27,51.68,51.14
2017/4/20,50.27,51.68,52.00
2017/4/19,50.44,53.15,52.26
2017/4/18,52.41,53.30,54.07
2017/4/17,52.65,53.71,54.75
2017/4/14,53.18,54.17,54.67
2017/4/13,53.18,54.17,54.67
2017/4/12,53.11,55.03,54.72
2017/4/11,53.40,54.29,55.32
2017/4/10,53.08,53.91,55.13
2017/4/7,52.24,53.88,54.29
2017/4/6,51.70,52.62,54.08
2017/4/5,51.15,52.91,53.20
2017/4/4,51.03,51.07,53.30
2017/4/3,50.24,51.72,52.29
2017/3/31,50.60,51.02,52.78
2017/3/30,50.35,50.48,52.19
2017/3/29,49.51,50.14,51.73
2017/3/28,48.37,49.51,50.65
2017/3/27,47.73,49.08,50.20
2017/3/24,47.32,49.21,50.51
2017/3/23,47.00,49.28,49.91
2017/3/22,47.34,48.54,50.14
2017/3/21,47.34,50.40,50.35
2017/3/20,48.22,49.54,51.09
2017/3/17,48.78,50.21,51.21
2017/3/16,48.75,50.63,51.20
2017/3/15,48.86,49.87,51.50
2017/3/14,47.72,50.13,51.04
2017/3/13,48.40,50.13,50.79
2017/3/10,48.49,51.20,50.66
2017/3/9,49.28,51.84,51.79
2017/3/8,50.28,53.89,52.54
2017/3/7,53.14,54.41,54.84
2017/3/6,53.20,53.77,55.17
